action,category,variety,color,vendor,tier,box_type,length,price,stock,image_type,image_source,instances_sharing_image,merge_group_size,image_path,pdp_link,slug
✅ OK,Rose,Goldfinch,Yellow,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636795.png,https://floropolis.com/shop/goldfinch-yellow-70-cm,goldfinch-yellow-70-cm
✅ OK,Rose,Goldfinch,Yellow,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636796.png,https://floropolis.com/shop/goldfinch-yellow-80-cm,goldfinch-yellow-80-cm
✅ OK,Rose,Gotcha,Hot Pink,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636797.png,https://floropolis.com/shop/gotcha-hot-pink-40-cm,gotcha-hot-pink-40-cm
✅ OK,Rose,Gotcha,Hot Pink,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636798.png,https://floropolis.com/shop/gotcha-hot-pink-50-cm,gotcha-hot-pink-50-cm
✅ OK,Rose,Gotcha,Hot Pink,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636799.png,https://floropolis.com/shop/gotcha-hot-pink-60-cm,gotcha-hot-pink-60-cm
✅ OK,Rose,Gotcha,Hot Pink,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636800.png,https://floropolis.com/shop/gotcha-hot-pink-70-cm,gotcha-hot-pink-70-cm
✅ OK,Rose,Gotcha,Hot Pink,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636801.png,https://floropolis.com/shop/gotcha-hot-pink-80-cm,gotcha-hot-pink-80-cm
✅ OK,Rose,Green Romance,Green,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636802.png,https://floropolis.com/shop/green-romance-green-40-cm,green-romance-green-40-cm
✅ OK,Rose,Green Romance,Green,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636803.png,https://floropolis.com/shop/green-romance-green-50-cm,green-romance-green-50-cm
✅ OK,Rose,Green Romance,Green,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636804.png,https://floropolis.com/shop/green-romance-green-60-cm,green-romance-green-60-cm
✅ OK,Rose,Green Romance,Green,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636805.png,https://floropolis.com/shop/green-romance-green-70-cm,green-romance-green-70-cm
✅ OK,Rose,Green Romance,Green,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636806.png,https://floropolis.com/shop/green-romance-green-80-cm,green-romance-green-80-cm
✅ OK,Rose,Hard Rock,Dark Pink,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/hard-rock-dark-pink.png,https://floropolis.com/shop/hard-rock-dark-pink-40-cm,hard-rock-dark-pink-40-cm
✅ OK,Rose,Hard Rock,Dark Pink,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/hard-rock-dark-pink.png,https://floropolis.com/shop/hard-rock-dark-pink-50-cm,hard-rock-dark-pink-50-cm
✅ OK,Rose,Hard Rock,Dark Pink,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/hard-rock-dark-pink.png,https://floropolis.com/shop/hard-rock-dark-pink-60-cm,hard-rock-dark-pink-60-cm
✅ OK,Rose,Hard Rock,Dark Pink,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/hard-rock-dark-pink.png,https://floropolis.com/shop/hard-rock-dark-pink-70-cm,hard-rock-dark-pink-70-cm
✅ OK,Rose,Hard Rock,Dark Pink,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/hard-rock-dark-pink.png,https://floropolis.com/shop/hard-rock-dark-pink-80-cm,hard-rock-dark-pink-80-cm
✅ OK,Rose,Hearts,Dark Red,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636814.png,https://floropolis.com/shop/hearts-dark-red-40-cm,hearts-dark-red-40-cm
✅ OK,Rose,Hearts,Dark Red,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636815.png,https://floropolis.com/shop/hearts-dark-red-50-cm,hearts-dark-red-50-cm
✅ OK,Rose,Hearts,Dark Red,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636816.png,https://floropolis.com/shop/hearts-dark-red-60-cm,hearts-dark-red-60-cm
✅ OK,Rose,Hearts,Dark Red,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636817.png,https://floropolis.com/shop/hearts-dark-red-70-cm,hearts-dark-red-70-cm
✅ OK,Rose,Hearts,Dark Red,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636818.png,https://floropolis.com/shop/hearts-dark-red-80-cm,hearts-dark-red-80-cm
✅ OK,Rose,High & Exotic,Yellow,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636819.png,https://floropolis.com/shop/high-and-exotic-yellow-40-cm,high-and-exotic-yellow-40-cm
✅ OK,Rose,High & Exotic,Yellow,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636820.png,https://floropolis.com/shop/high-and-exotic-yellow-50-cm,high-and-exotic-yellow-50-cm
✅ OK,Rose,High & Exotic,Yellow,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636821.png,https://floropolis.com/shop/high-and-exotic-yellow-60-cm,high-and-exotic-yellow-60-cm
✅ OK,Rose,High & Exotic,Yellow,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636822.png,https://floropolis.com/shop/high-and-exotic-yellow-70-cm,high-and-exotic-yellow-70-cm
✅ OK,Rose,High & Exotic,Yellow,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636823.png,https://floropolis.com/shop/high-and-exotic-yellow-80-cm,high-and-exotic-yellow-80-cm
✅ OK,Rose,High & Flame Magic,Bicolor,Ecoroses,T3,QB,40 cm,1.31,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/high-&-flame-magic-yellow-red-outer-petals.png,https://floropolis.com/shop/high-and-flame-magic-bicolor-40-cm,high-and-flame-magic-bicolor-40-cm
✅ OK,Rose,High & Flame Magic,Bicolor,Ecoroses,T3,QB,50 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/high-&-flame-magic-yellow-red-outer-petals.png,https://floropolis.com/shop/high-and-flame-magic-bicolor-50-cm,high-and-flame-magic-bicolor-50-cm
✅ OK,Rose,High & Flame Magic,Bicolor,Ecoroses,T3,QB,60 cm,1.5,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/high-&-flame-magic-yellow-red-outer-petals.png,https://floropolis.com/shop/high-and-flame-magic-bicolor-60-cm,high-and-flame-magic-bicolor-60-cm
✅ OK,Rose,High & Flame Magic,Bicolor,Ecoroses,T3,QB,70 cm,1.59,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/high-&-flame-magic-yellow-red-outer-petals.png,https://floropolis.com/shop/high-and-flame-magic-bicolor-70-cm,high-and-flame-magic-bicolor-70-cm
✅ OK,Rose,High & Flame Magic,Bicolor,Ecoroses,T3,QB,80 cm,1.65,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/high-&-flame-magic-yellow-red-outer-petals.png,https://floropolis.com/shop/high-and-flame-magic-bicolor-80-cm,high-and-flame-magic-bicolor-80-cm
✅ OK,Rose,High & Magic,Bicolor,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636829.png,https://floropolis.com/shop/high-and-magic-bicolor-40-cm,high-and-magic-bicolor-40-cm
✅ OK,Rose,High & Magic,Bicolor,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636830.png,https://floropolis.com/shop/high-and-magic-bicolor-50-cm,high-and-magic-bicolor-50-cm
✅ OK,Rose,High & Magic,Bicolor,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636831.png,https://floropolis.com/shop/high-and-magic-bicolor-60-cm,high-and-magic-bicolor-60-cm
✅ OK,Rose,High & Magic,Bicolor,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636832.png,https://floropolis.com/shop/high-and-magic-bicolor-70-cm,high-and-magic-bicolor-70-cm
✅ OK,Rose,High & Magic,Bicolor,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636833.png,https://floropolis.com/shop/high-and-magic-bicolor-80-cm,high-and-magic-bicolor-80-cm
✅ OK,Rose,High & Yellow Magic,Yellow,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636834.png,https://floropolis.com/shop/high-and-yellow-magic-yellow-40-cm,high-and-yellow-magic-yellow-40-cm
✅ OK,Rose,High & Yellow Magic,Yellow,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636835.png,https://floropolis.com/shop/high-and-yellow-magic-yellow-50-cm,high-and-yellow-magic-yellow-50-cm
✅ OK,Rose,High & Yellow Magic,Yellow,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636836.png,https://floropolis.com/shop/high-and-yellow-magic-yellow-60-cm,high-and-yellow-magic-yellow-60-cm
✅ OK,Rose,High & Yellow Magic,Yellow,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636837.png,https://floropolis.com/shop/high-and-yellow-magic-yellow-70-cm,high-and-yellow-magic-yellow-70-cm
✅ OK,Rose,High & Yellow Magic,Yellow,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636838.png,https://floropolis.com/shop/high-and-yellow-magic-yellow-80-cm,high-and-yellow-magic-yellow-80-cm
✅ OK,Rose,Highlight,White,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636839.png,https://floropolis.com/shop/highlight-white-40-cm,highlight-white-40-cm
✅ OK,Rose,Highlight,White,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636840.png,https://floropolis.com/shop/highlight-white-50-cm,highlight-white-50-cm
✅ OK,Rose,Highlight,White,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636842.png,https://floropolis.com/shop/highlight-white-60-cm,highlight-white-60-cm
✅ OK,Rose,Highlight,White,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636843.png,https://floropolis.com/shop/highlight-white-70-cm,highlight-white-70-cm
✅ OK,Rose,Highlight,White,Ecoroses,T3,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636844.png,https://floropolis.com/shop/highlight-white-80-cm,highlight-white-80-cm
✅ OK,Rose,Hot Explorer,Hot Pink,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636845.png,https://floropolis.com/shop/hot-explorer-hot-pink-40-cm,hot-explorer-hot-pink-40-cm
✅ OK,Rose,Hot Explorer,Hot Pink,Ecoroses,T3,QB,50 cm,1.51,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636846.png,https://floropolis.com/shop/hot-explorer-hot-pink-50-cm,hot-explorer-hot-pink-50-cm
✅ OK,Rose,Hot Explorer,Hot Pink,Ecoroses,T3,QB,60 cm,1.66,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636847.png,https://floropolis.com/shop/hot-explorer-hot-pink-60-cm,hot-explorer-hot-pink-60-cm
✅ OK,Rose,Hot Explorer,Hot Pink,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636848.png,https://floropolis.com/shop/hot-explorer-hot-pink-70-cm,hot-explorer-hot-pink-70-cm
✅ OK,Rose,Hot Explorer,Hot Pink,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636849.png,https://floropolis.com/shop/hot-explorer-hot-pink-80-cm,hot-explorer-hot-pink-80-cm
✅ OK,Rose,Joy,Orange,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636850.png,https://floropolis.com/shop/joy-orange-40-cm,joy-orange-40-cm
✅ OK,Rose,Joy,Orange,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636851.png,https://floropolis.com/shop/joy-orange-50-cm,joy-orange-50-cm
✅ OK,Rose,Joy,Orange,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636852.png,https://floropolis.com/shop/joy-orange-60-cm,joy-orange-60-cm
✅ OK,Rose,Joy,Orange,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636853.png,https://floropolis.com/shop/joy-orange-70-cm,joy-orange-70-cm
✅ OK,Rose,Joy,Orange,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636854.png,https://floropolis.com/shop/joy-orange-80-cm,joy-orange-80-cm
✅ OK,Rose,Kahala,Bicolor,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/kahala-bicolor-peach-orange.png,https://floropolis.com/shop/kahala-bicolor-40-cm,kahala-bicolor-40-cm
✅ OK,Rose,Kahala,Bicolor,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/kahala-bicolor-peach-orange.png,https://floropolis.com/shop/kahala-bicolor-50-cm,kahala-bicolor-50-cm
✅ OK,Rose,Kahala,Bicolor,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/kahala-bicolor-peach-orange.png,https://floropolis.com/shop/kahala-bicolor-60-cm,kahala-bicolor-60-cm
✅ OK,Rose,Kahala,Bicolor,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/kahala-bicolor-peach-orange.png,https://floropolis.com/shop/kahala-bicolor-70-cm,kahala-bicolor-70-cm
✅ OK,Rose,Kahala,Bicolor,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/kahala-bicolor-peach-orange.png,https://floropolis.com/shop/kahala-bicolor-80-cm,kahala-bicolor-80-cm
✅ OK,Rose,Limonada,Light Green,Ecoroses,T3,QB,40 cm,1.31,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/limonada-light-green.png,https://floropolis.com/shop/limonada-light-green-40-cm,limonada-light-green-40-cm
✅ OK,Rose,Limonada,Light Green,Ecoroses,T3,QB,50 cm,1.41,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/limonada-light-green.png,https://floropolis.com/shop/limonada-light-green-50-cm,limonada-light-green-50-cm
✅ OK,Rose,Limonada,Light Green,Ecoroses,T3,QB,60 cm,1.5,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/limonada-light-green.png,https://floropolis.com/shop/limonada-light-green-60-cm,limonada-light-green-60-cm
✅ OK,Rose,Limonada,Light Green,Ecoroses,T3,QB,70 cm,1.59,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/limonada-light-green.png,https://floropolis.com/shop/limonada-light-green-70-cm,limonada-light-green-70-cm
✅ OK,Rose,Limonada,Light Green,Ecoroses,T3,QB,80 cm,1.65,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/limonada-light-green.png,https://floropolis.com/shop/limonada-light-green-80-cm,limonada-light-green-80-cm
✅ OK,Rose,Lola,Hot Pink,Ecoroses,T3,QB,40 cm,1.35,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636870.png,https://floropolis.com/shop/lola-hot-pink-40-cm,lola-hot-pink-40-cm
✅ OK,Rose,Lola,Hot Pink,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636871.png,https://floropolis.com/shop/lola-hot-pink-50-cm,lola-hot-pink-50-cm
✅ OK,Rose,Lola,Hot Pink,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636873.png,https://floropolis.com/shop/lola-hot-pink-60-cm,lola-hot-pink-60-cm
✅ OK,Rose,Lola,Hot Pink,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636874.png,https://floropolis.com/shop/lola-hot-pink-70-cm,lola-hot-pink-70-cm
✅ OK,Rose,Lola,Hot Pink,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636875.png,https://floropolis.com/shop/lola-hot-pink-80-cm,lola-hot-pink-80-cm
✅ OK,Rose,Magic Times,Red,Ecoroses,T1,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636876.png,https://floropolis.com/shop/magic-times-red-40-cm,magic-times-red-40-cm
✅ OK,Rose,Magic Times,Red,Ecoroses,T1,QB,50 cm,1.56,2,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636877.png,https://floropolis.com/shop/magic-times-red-50-cm,magic-times-red-50-cm
✅ OK,Rose,Magic Times,Red,Ecoroses,T1,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636878.png,https://floropolis.com/shop/magic-times-red-60-cm,magic-times-red-60-cm
✅ OK,Rose,Magic Times,Red,Ecoroses,T1,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636879.png,https://floropolis.com/shop/magic-times-red-70-cm,magic-times-red-70-cm
✅ OK,Rose,Magic Times,Red,Ecoroses,T1,QB,80 cm,2.01,2,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636880.png,https://floropolis.com/shop/magic-times-red-80-cm,magic-times-red-80-cm
✅ OK,Rose,Mandala,Bicolor,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandala-bicolor-white-red.png,https://floropolis.com/shop/mandala-bicolor-40-cm,mandala-bicolor-40-cm
✅ OK,Rose,Mandala,Bicolor,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandala-bicolor-white-red.png,https://floropolis.com/shop/mandala-bicolor-50-cm,mandala-bicolor-50-cm
✅ OK,Rose,Mandala,Bicolor,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandala-bicolor-white-red.png,https://floropolis.com/shop/mandala-bicolor-60-cm,mandala-bicolor-60-cm
✅ OK,Rose,Mandala,Bicolor,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandala-bicolor-white-red.png,https://floropolis.com/shop/mandala-bicolor-70-cm,mandala-bicolor-70-cm
✅ OK,Rose,Mandala,Bicolor,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandala-bicolor-white-red.png,https://floropolis.com/shop/mandala-bicolor-80-cm,mandala-bicolor-80-cm
✅ OK,Rose,Mandarin X-Pression,Coral,Ecoroses,T2,QB,,1.47,5,REAL_PHOTO,db_local,1,1,/images/shop/roses/mandarin-x-pression-coral.png,https://floropolis.com/shop/mandarin-x-pression-coral,mandarin-x-pression-coral
✅ OK,Rose,Mandarin X-Pression,Peach,Ecoroses,T3,QB,40 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandarin-x-pression-peach-salmon.png,https://floropolis.com/shop/mandarin-x-pression-peach-40-cm,mandarin-x-pression-peach-40-cm
✅ OK,Rose,Mandarin X-Pression,Peach,Ecoroses,T3,QB,50 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandarin-x-pression-peach-salmon.png,https://floropolis.com/shop/mandarin-x-pression-peach-50-cm,mandarin-x-pression-peach-50-cm
✅ OK,Rose,Mandarin X-Pression,Peach,Ecoroses,T3,QB,60 cm,1.86,5,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandarin-x-pression-peach-salmon.png,https://floropolis.com/shop/mandarin-x-pression-peach-60-cm,mandarin-x-pression-peach-60-cm
✅ OK,Rose,Mandarin X-Pression,Peach,Ecoroses,T3,QB,70 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandarin-x-pression-peach-salmon.png,https://floropolis.com/shop/mandarin-x-pression-peach-70-cm,mandarin-x-pression-peach-70-cm
✅ OK,Rose,Mandarin X-Pression,Peach,Ecoroses,T3,QB,80 cm,2.16,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/mandarin-x-pression-peach-salmon.png,https://floropolis.com/shop/mandarin-x-pression-peach-80-cm,mandarin-x-pression-peach-80-cm
✅ OK,Rose,Miss Piggy,Coral,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/miss-piggy-coral-pink.png,https://floropolis.com/shop/miss-piggy-coral-40-cm,miss-piggy-coral-40-cm
✅ OK,Rose,Miss Piggy,Coral,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/miss-piggy-coral-pink.png,https://floropolis.com/shop/miss-piggy-coral-50-cm,miss-piggy-coral-50-cm
✅ OK,Rose,Miss Piggy,Coral,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/miss-piggy-coral-pink.png,https://floropolis.com/shop/miss-piggy-coral-60-cm,miss-piggy-coral-60-cm
✅ OK,Rose,Miss Piggy,Coral,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/miss-piggy-coral-pink.png,https://floropolis.com/shop/miss-piggy-coral-70-cm,miss-piggy-coral-70-cm
✅ OK,Rose,Miss Piggy,Coral,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/miss-piggy-coral-pink.png,https://floropolis.com/shop/miss-piggy-coral-80-cm,miss-piggy-coral-80-cm
✅ OK,Rose,Momentum,Yellow,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636906.png,https://floropolis.com/shop/momentum-yellow-40-cm,momentum-yellow-40-cm
✅ OK,Rose,Momentum,Yellow,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636908.png,https://floropolis.com/shop/momentum-yellow-50-cm,momentum-yellow-50-cm
✅ OK,Rose,Momentum,Yellow,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636909.png,https://floropolis.com/shop/momentum-yellow-60-cm,momentum-yellow-60-cm
✅ OK,Rose,Momentum,Yellow,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636910.png,https://floropolis.com/shop/momentum-yellow-70-cm,momentum-yellow-70-cm
✅ OK,Rose,Momentum,Yellow,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636911.png,https://floropolis.com/shop/momentum-yellow-80-cm,momentum-yellow-80-cm
